rto,rtt,cwnd,segs_in,data_segs_out,lastrcv,delivered,loss_ratio
392,188.294,33,22911,65864,389216,65614,0.0036742378233936596
396,192.477,34,22918,65886,389332,65635,0.00367301095832195
400,198.482,35,22925,65909,389448,65657,0.003671729202385107
400,199.604,35,22933,65929,389580,65678,0.003670615358946746
404,202.199,36,22939,65950,389700,65698,0.0036694465504169826
408,204.688,36,22944,65968,389816,65716,0.0036684453068154257
408,207.914,37,22950,65989,389932,65735,0.0036672778796466078
412,208.964,33,22957,66009,390052,65757,0.003696465633474223
412,208.044,24,22964,66019,390168,65776,0.003695905724109726
400,197.051,18,22974,66030,390284,65794,0.0036952900196880207
336,135.273,19,22986,66054,390400,65817,0.003693947376389015
320,118.841,20,22993,66075,390520,65837,0.0036927733636019674
316,115.647,21,23000,66095,390636,65856,0.0036916559497692713
324,120.098,22,23005,66117,390752,65876,0.0036904275753588335
328,125.472,23,23012,66138,390868,65896,0.0036892557984819618
328,126.31,24,23018,66156,390984,65913,0.0036882520103996615
336,133.279,24,23025,66176,391104,65933,0.003687137330754352
344,140.926,25,23032,66198,391220,65955,0.0036859119610864375
348,144.057,26,23037,66216,391336,65971,0.0036849099915428297
348,146.026,27,23044,66238,391452,65993,0.0036836861016335035
356,154.712,27,23050,66259,391568,66013,0.0036825186012466233
356,155.188,28,23057,66277,391684,66031,0.0036815184754892347
360,158.32,29,23065,66300,391800,66052,0.003680241327300151
364,163.608,30,23071,66320,391920,66072,0.0036791314837153195
372,170.406,30,23077,66340,392036,66091,0.003678022309315647
376,175.111,31,23083,66361,392156,66111,0.0036768583957444887
380,177.447,32,23090,66383,392272,66132,0.003675639847551331
384,182.718,32,23096,66402,392388,66152,0.0036745881148158186
388,187.065,33,23102,66420,392504,66169,0.0036735922914784705
388,184.424,33,23109,66441,392620,66189,0.003672431179542752
388,186.723,34,23116,66461,392744,66209,0.003671326040835979
396,194.262,35,23122,66486,392860,66232,0.003669945552447132
500,201.21,36,23140,66544,393216,66289,0.0036667468141380138
468,175.691,35,23153,66579,393408,66324,0.0036798389882695746
488,195.86,23,23160,66589,393532,66344,0.003709321359383682
448,177.745,18,23172,66606,393664,66367,0.0037083746209050235
380,126.452,19,23182,66624,393780,66384,0.0037073727185398656
356,117.046,20,23189,66648,393900,66406,0.003706037690553355
344,115.361,21,23195,66669,394016,66426,0.0037048703295384663
344,119.124,22,23202,66689,394136,66445,0.0037037592406543806
344,124.826,23,23209,66709,394252,66465,0.00370264881800057
348,133.104,23,23215,66729,394372,66485,0.0037015390609779855
344,132.318,24,23223,66753,394488,66507,0.0037002082303417075
344,136.792,25,23228,66769,394604,66523,0.003699321541433899
352,144.864,26,23236,66793,394728,66545,0.0036979923045828158
352,146.269,27,23242,66814,394848,66565,0.003696830005687431
356,151.241,27,23249,66834,394960,66586,0.0036957237334290928
360,156.043,28,23256,66855,395080,66606,0.003694562859920724
360,156.867,29,23262,66873,395196,66623,0.003693568405784098
364,159.906,29,23269,66894,395312,66643,0.003692408885699764
368,163.109,30,23275,66912,395424,66661,0.0036914155906264943
372,170.174,31,23281,66935,395540,66682,0.0036901471576902965
380,178.289,32,23293,66967,395728,66713,0.0036883838308420566
384,182.874,32,23299,66986,395840,66733,0.003687337652643836
388,187.306,33,23306,67007,395956,66753,0.003686182040682317
392,189.528,33,23311,67025,396072,66771,0.0036851920925027974
396,193.028,34,23317,67047,396188,66791,0.0036839828776828194
400,196.419,35,23323,67066,396300,66809,0.003682939194226583
404,202.246,35,23330,67088,396432,66831,0.0036817314571905555
408,204.084,31,23338,67107,396556,66853,0.003695590623928949
408,204.242,18,23344,67114,396672,66873,0.0036952051732872426
376,174.465,17,23352,67133,396788,66892,0.003709055159161664
324,120.176,18,23363,67155,396908,66913,0.003707840071476435
312,108.209,19,23372,67174,397024,66931,0.003706791318069491
316,113.864,20,23379,67196,397140,66952,0.0037055777129591048
320,117.491,22,23386,67219,397272,66974,0.0037043097933619957
324,120.822,22,23393,67241,397388,66995,0.003703097812346634
328,127.509,23,23399,67260,397504,67013,0.0037020517395182874
336,133.549,24,23406,67280,397620,67032,0.003700951248513674
340,138.786,25,23413,67301,397736,67052,0.0036997964369028693
344,140.5,26,23419,67323,397852,67073,0.003698587406978299
348,146.462,26,23425,67340,397964,67091,0.003697653697653698
356,152.641,27,23431,67360,398080,67109,0.0036965558194774345
360,156.125,28,23437,67382,398196,67130,0.003695348906236087
360,156.456,29,23444,67403,398312,67150,0.0036941975876444667
364,160.907,29,23450,67421,398428,67169,0.0036932113139822903
372,168.09,30,23456,67442,398548,67189,0.0036920613267696686
372,169.959,30,23462,67460,398664,67206,0.003691076193299733
376,174.785,31,23469,67483,398784,67228,0.0036898181764296193
380,177.454,32,23475,67505,398900,67249,0.0036886156580994
384,182.439,32,23481,67524,399012,67269,0.003687577750133286
388,185.379,33,23487,67544,399132,67287,0.0036864858462631765
392,190.091,34,23493,67565,399244,67308,0.003685340042921631
396,194.763,34,23499,67583,399360,67326,0.0036843584925203084
400,196.175,35,23505,67605,399476,67347,0.00368315952962059
400,197.011,35,23511,67624,399592,67365,0.0036821246894593635
404,200.405,36,23519,67646,399712,67386,0.0036809271797297698
412,210.624,37,23527,67673,399868,67412,0.003679458572842936
404,201.528,30,23534,67689,399984,67433,0.003708135738450856
408,205.471,18,23540,67697,400100,67453,0.003707697534602715
372,171.448,18,23548,67718,400220,67473,0.003721314864585487
324,123.622,19,23558,67737,400336,67491,0.0037202710483192347
316,112.394,20,23567,67758,400452,67512,0.003719118037722483
316,114.284,21,23573,67778,400568,67531,0.0037180205966537813
320,118.649,22,23578,67797,400684,67549,0.0037169786273728925
320,119.397,23,23586,67819,400804,67570,0.003715772866011
328,126.657,23,23592,67840,400920,67590,0.003714622641509434
332,130.262,24,23599,67860,401036,67609,0.003713527851458886
336,133.453,25,23607,67881,401152,67629,0.003712379016219561
340,138.856,26,23613,67901,401268,67649,0.0037112855480773478
348,145.04,26,23618,67919,401384,67666,0.0037103019773553794
352,151.305,27,23624,67940,401500,67686,0.0037091551368854873
356,155.201,28,23631,67962,401616,67707,0.003707954445131103
360,158.151,29,23638,67983,401740,67727,0.003706809055204978
364,161.91,29,23645,68003,401856,67748,0.003705718865344176
368,167.725,30,23654,68024,401972,67768,0.0037045748559332
372,170.908,31,23661,68044,402088,67786,0.00370348597966022
380,176.741,31,23667,68065,402204,67807,0.003702343348270036
380,179.108,32,23674,68085,402324,67827,0.0037012557832121614
384,181.81,33,23682,68108,402444,67848,0.0037000058730251952
388,185.022,33,23687,68124,402560,67864,0.0036991368680641184
396,195.277,34,23692,68146,402676,67885,0.0036979426525401344
400,197.563,34,23698,68165,402792,67905,0.003696911904936551
400,196.851,35,23705,68185,402908,67924,0.003695827528048691
400,196.397,35,23712,68208,403024,67946,0.003694581280788177
404,201.461,36,23719,68228,403140,67966,0.0036934982705047782
404,202.589,27,23726,68237,403256,67982,0.003707665929041429
400,198.613,18,23733,68249,403372,68003,0.0037070140221834753
368,165.452,19,23740,68270,403488,68023,0.003705873736633953
340,139.803,20,23745,68287,403600,68039,0.00370495116200741
332,130.05,21,23751,68309,403720,68061,0.0037037579235532653
324,123.811,22,23757,68329,403832,68079,0.0037026738280964157
328,125.519,23,23763,68350,403948,68099,0.0037015362106803218
332,128.457,23,23769,68370,404064,68120,0.0037004534152406026
336,132.404,24,23775,68389,404180,68138,0.0036994253461814035
336,134.984,25,23782,68411,404296,68159,0.003698235663855228
344,142.515,26,23788,68432,404416,68179,0.0036971007715688566
348,147.547,27,23794,68454,404528,68200,0.0036959125836328044
348,147.948,27,23800,68471,404644,68216,0.003694994961370507
356,154.958,28,23807,68495,404764,68239,0.0036937002700927076
360,158.936,29,23813,68516,404880,68259,0.0036925681592620704
368,165.798,29,23819,68536,404996,68279,0.0036914906034784638
372,170.973,30,23825,68554,405112,68296,0.003690521340840797
376,174.981,31,23832,68577,405228,68318,0.003689283579042536
380,179.379,31,23837,68593,405344,68335,0.003688423016925925
384,181.865,32,23843,68614,405460,68355,0.00368729413822252
384,182.762,33,23849,68634,405576,68374,0.003686219657895504
388,185.184,33,23856,68657,405692,68396,0.0036849847794106936
388,185.537,34,23863,68677,405812,68416,0.0036839116443641976
392,190.04,34,23871,68696,405928,68435,0.0036828927448468614
396,194.912,35,23876,68716,406044,68453,0.003681820827754817
400,199.13,35,23882,68734,406160,68472,0.0036808566357261325
408,205.224,36,23888,68755,406276,68492,0.003679732383099411
408,204.034,32,23896,68775,406392,68514,0.003693202471828426
412,210.844,18,23905,68789,406568,68542,0.0036924508278939946
332,129.847,19,23921,68811,406720,68564,0.003691270291087181
316,112.725,20,23933,68836,406836,68588,0.0036899296879539774
316,113.167,21,23941,68854,406952,68604,0.0036889650564963547
316,114.847,22,23950,68877,407072,68627,0.0036877332055693483
320,118.57,23,23957,68897,407188,68646,0.003686662699391846
328,124.652,23,23964,68915,407304,68664,0.00368569977508525
332,130.326,24,23973,68938,407424,68686,0.003684470103571325
336,134.256,25,23980,68960,407540,68707,0.003683294663573086
344,141.733,26,23985,68977,407660,68723,0.00368238688258405
348,147.075,27,23993,69003,407780,68748,0.003680999376838688
352,151.687,27,23998,69020,407896,68764,0.0036800927267458708
356,153.265,28,24007,69044,408012,68787,0.0036788135102253637
364,161.052,29,24013,69065,408132,68807,0.0036776949250705857
372,169.007,30,24019,69085,408248,68826,0.00367663023811247
376,174.304,30,24024,69102,408364,68844,0.003675725738762988
380,177.208,31,24030,69124,408480,68864,0.0036745558706093398
380,179.141,32,24038,69145,408600,68885,0.003673439872731217
384,182.597,32,24045,69165,408716,68905,0.0036723776476541604
384,180.296,33,24052,69185,408832,68924,0.0036713160367131603
384,182.078,33,24059,69206,408952,68944,0.00367020200560645
392,190.773,34,24064,69224,409068,68961,0.003669247659771178
396,195.85,34,24070,69245,409184,68982,0.003668134883385082
400,198.296,35,24077,69267,409300,69003,0.003666969841338588
404,201.623,36,24083,69286,409416,69022,0.0036659642640648905
408,205.372,36,24091,69306,409532,69042,0.003664906357313941
408,206.348,37,24098,69329,409648,69063,0.0036636905191189833
412,208.047,37,24104,69345,409768,69079,0.003662845194318264
408,205.143,28,24112,69359,409884,69099,0.003705359073804409
408,204.672,18,24120,69372,410000,69122,0.0037046647062215303
340,138.877,19,24135,69392,410116,69141,0.0037035969564214897
328,124.791,19,24141,69408,410236,69158,0.0037027431996311663
320,117.416,21,24148,69432,410352,69180,0.0037014633022237585
324,122.368,21,24154,69452,410468,69200,0.0037003973967632323
324,120.094,22,24161,69476,410600,69222,0.0036991191202717486
332,128.111,23,24168,69496,410716,69242,0.00369805456429147
332,129.688,24,24174,69518,410840,69262,0.003696884260191605
340,136.535,25,24180,69536,410956,69280,0.003695927289461574
344,140.747,26,24187,69557,411072,69300,0.0036948114496024843
344,142.713,27,24193,69579,411188,69321,0.0036936431969416057
348,146.901,27,24200,69602,411308,69343,0.0036924226315335766
356,152.146,28,24206,69620,411424,69361,0.0036914679689744327
360,158.223,29,24212,69643,411544,69382,0.003690248840515199
384,125.421,31,24232,69705,411920,69443,0.0036869665016856755
408,165.037,32,24242,69737,412076,69473,0.003685274674849793
408,174.873,32,24249,69757,412200,69493,0.0036842180713046718
416,182.62,33,24256,69778,412320,69513,0.0036831092894608615
416,191.952,34,24262,69798,412440,69533,0.0036820539270466203
412,193.708,34,24269,69820,412572,69554,0.0036808937267258663
416,195.458,35,24279,69843,412696,69576,0.0036796815715247054
416,200.396,35,24285,69861,412816,69595,0.003678733485063197
420,204.45,36,24292,69884,412932,69617,0.0036775227519890105
416,205.42,35,24298,69903,413052,69635,0.0036908287197974336
416,203.224,25,24306,69913,413172,69655,0.0036903008024258724
408,195.436,17,24314,69927,413288,69676,0.003703862599568121
340,129.497,18,24325,69948,413416,69696,0.00370275061474238
320,113.151,19,24335,69968,413532,69716,0.003701692202149554
320,114.1,20,24341,69990,413648,69736,0.003700528646949564
324,120.125,22,24356,70025,413840,69769,0.0036986790431988575
328,123.475,23,24362,70043,413956,69787,0.0036977285381836872
332,128.638,24,24369,70064,414072,69807,0.0036966202329298927
336,134.917,24,24374,70082,414188,69824,0.0036956707856510944
344,139.303,25,24381,70105,414300,69846,0.003694458312531203
344,142.37,26,24388,70125,414416,69865,0.003693404634581105
352,149.03,27,24396,70146,414532,69885,0.003692298919396687
356,155.063,27,24402,70166,414652,69906,0.0036912464726505715
364,160.08,28,24407,70183,414764,69922,0.0036903523645327218
360,158.724,29,24416,70205,414880,69942,0.0036891959262160814
364,162.801,29,24423,70228,415012,69965,0.003687987697214786
368,167.554,30,24431,70252,415140,69989,0.0036867277799920288
372,171.234,31,24436,70270,415256,70006,0.003685783406859257
380,175.898,31,24442,70291,415372,70026,0.0036846822495056266
380,178.175,32,24448,70311,415488,70045,0.003683634139750537
384,181.029,33,24456,70334,415604,70067,0.0036824295504308017
392,188.674,33,24463,70352,415724,70086,0.003681487377757562
396,193.617,34,24469,70371,415840,70104,0.0036804933850591863
396,195.218,35,24476,70395,415956,70126,0.0036792385822856737
400,198.139,35,24482,70414,416072,70145,0.003678245803391371
404,200.816,36,24488,70432,416188,70163,0.003677305770104498
404,201.714,29,24495,70447,416304,70183,0.0036907178446207787
408,206.39,18,24501,70456,416420,70203,0.0036902463949131372
352,151.781,18,24514,70476,416540,70223,0.0036891991599977297
324,121.105,19,24523,70494,416660,70241,0.0036882571566374442
316,112.448,20,24531,70515,416776,70261,0.0036871587605474014
316,114.834,21,24540,70539,416896,70284,0.0036859042515487886
320,117.661,22,24546,70558,417016,70302,0.003684911703846481
324,122.478,23,24553,70580,417132,70323,0.0036837631056956645
332,130.678,24,24559,70601,417248,70343,0.0036826673843146696
340,138.066,25,24565,70621,417364,70362,0.0036816244459863213
340,139.322,26,24572,70644,417484,70384,0.0036804257969537397
344,142.362,26,24579,70664,417600,70403,0.0036793841277029324
348,147.034,27,24585,70683,417720,70421,0.00367839508792779
356,152.167,28,24592,70705,417840,70443,0.0036772505480517645
360,156.529,29,24598,70724,417956,70460,0.0036762626548272155
364,162.557,29,24605,70746,418076,70482,0.003675119441381845
372,169.232,30,24612,70768,418192,70503,0.003673976938729369
376,172.375,31,24619,70787,418308,70521,0.0036729908033961037
380,178.087,31,24629,70814,418456,70548,0.003671590363487446
380,179.726,32,24636,70835,418592,70568,0.0036705018705442227
384,181.647,33,24643,70857,418708,70589,0.0036693622366174125
388,187.29,33,24651,70877,418824,70610,0.003668326819701737
396,192.055,34,24657,70899,418940,70630,0.0036671885358044542
400,196.633,35,24663,70920,419060,70650,0.0036661026508742244
400,199.105,35,24671,70938,419176,70669,0.0036651724040711606
400,199.756,36,24677,70959,419292,70689,0.0036640877126227823
404,202.139,36,24683,70978,419408,70707,0.0036631068781876074
408,204.721,37,24690,71000,419524,70728,0.0036619718309859155
412,210.177,31,24696,71015,419644,70748,0.003675279870449905
408,204.558,18,24704,71024,419760,70768,0.0037029736427123226
352,151.645,18,24718,71044,419884,70788,0.0037019311975677047
332,128.641,19,24726,71063,420000,70807,0.003700941418178236
320,117.569,20,24732,71085,420116,70827,0.003699796018850672
320,116.89,21,24738,71103,420232,70845,0.0036988594011504437
324,121.232,22,24744,71125,420348,70865,0.0036977152899824255
324,121.165,23,24752,71146,420464,70885,0.0036966238439265736
328,126.884,24,24759,71168,420580,70906,0.0036954811151079137
336,134.153,24,24766,71187,420696,70926,0.0036944947813505277
340,138.034,25,24771,71205,420812,70943,0.0036935608454462467
