rto,rtt,cwnd,bytes_sent,bytes_retrans,bytes_acked,segs_out,segs_in,data_segs_out,lastrcv,delivered,loss_ratio
372,168.926,30,37491616,149144,37336680,25892,8977,25892,152948,25785,0.3978062722076317
372,168.674,31,37526368,149144,37369984,25916,8984,25916,153076,25808,0.39743787621546534
376,173.5,31,37550984,149144,37393152,25933,8990,25933,153192,25824,0.3971773416110747
376,175.191,32,37582840,149144,37425008,25955,8997,25955,153308,25846,0.3968406858023502
384,181.988,32,37610352,149144,37452520,25974,9003,25974,153424,25865,0.39655039655039653
388,185.778,33,37642208,149144,37481480,25996,9010,25996,153544,25885,0.39621480227727346
392,191.017,34,37672616,149144,37511888,26017,9016,26017,153660,25906,0.39589499173617254
400,196.923,34,37698680,149144,37537952,26035,9023,26035,153784,25924,0.3956212790474361
400,199.325,35,37730536,149144,37566912,26057,9030,26057,153900,25944,0.39528725486433586
404,202.008,35,37763840,149144,37600216,26080,9037,26080,154016,25967,0.39493865030674846
408,204.446,36,37789904,149144,37624832,26098,9042,26098,154132,25984,0.39466625795080085
412,209.02,36,37817416,149144,37653792,26117,9048,26117,154252,26004,0.3943791400237393
408,204.951,32,37844928,152040,37674064,26136,9057,26136,154372,26024,0.40174471992653815
404,202.085,22,37860856,152040,37674064,26147,9064,26147,154492,26045,0.401575706582017
384,182.259,18,37882576,152040,37742120,26162,9074,26162,154612,26065,0.40134546288510053
328,127.304,19,37912984,152040,37769632,26183,9086,26183,154732,26084,0.4010235649085285
324,123.022,20,37944840,152040,37800040,26205,9092,26205,154848,26105,0.40068689181453926
320,118.319,21,37973800,152040,37829000,26225,9099,26225,154968,26125,0.4003813155386082
320,118.081,22,38004208,152040,37857960,26246,9106,26246,155088,26145,0.40006096167034977
328,125.786,23,38036064,152040,37888368,26268,9112,26268,155204,26166,0.3997259022384651
332,130.63,24,38066472,152040,37917328,26289,9118,26289,155320,26186,0.3994065959146411
336,134.441,25,38098328,152040,37946288,26311,9125,26311,155440,26206,0.3990726312188818
340,136.952,26,38130184,152040,37976696,26333,9133,26333,155564,26227,0.39873922454714616
344,142.176,26,38157696,152040,38005656,26352,9140,26352,155684,26247,0.39845173041894355
348,147.276,27,38186656,152040,38033168,26372,9147,26372,155800,26266,0.3981495525557409
